id_estate,estate_name,long_lat,lon,lat,precise,confidence,comprehension
37065,哈尔滨市南岗区海关街,"(126.64636883143014, 45.76208555046552)",126.64636883143014,45.76208555046552,0,30,100
37066,哈尔滨市松北区海吉雅·乐都,"(0, 0)",0.0,0.0,0,0,0
37067,哈尔滨市南岗区海城小区,"(126.65168913564357, 45.754231004850396)",126.65168913564357,45.754231004850396,1,70,100
37068,哈尔滨市南岗区海城街,"(126.64329123675293, 45.75974074777299)",126.64329123675293,45.75974074777299,0,30,100
37069,哈尔滨市松北区海域岛屿墅,"(126.57845019758405, 45.828295748837775)",126.57845019758405,45.828295748837775,1,70,100
37070,哈尔滨市香坊区海富·山水文园二期,"(126.66585065251681, 45.698488192938676)",126.66585065251681,45.698488192938676,1,70,100
37071,哈尔滨市南岗区海富名都城,"(126.67377730033691, 45.771852597515625)",126.67377730033691,45.771852597515625,1,70,100
37072,哈尔滨市阿城区海富城,"(126.95894698956717, 45.5507472658074)",126.95894698956717,45.5507472658074,1,70,100
37073,哈尔滨市香坊区海富山水文园二期,"(126.66585065251681, 45.698488192938676)",126.66585065251681,45.698488192938676,1,70,100
37074,哈尔滨市香坊区海富山水文園一期,"(126.66572803381469, 45.70125896291592)",126.66572803381469,45.70125896291592,1,70,24
37075,哈尔滨市道里区海富康城,"(126.58827685138831, 45.746853534944236)",126.58827685138831,45.746853534944236,1,70,100
37076,哈尔滨市道里区海富御园,"(126.55940405466974, 45.723227482515675)",126.55940405466974,45.723227482515675,1,70,100
37077,哈尔滨市香坊区海富漫香林,"(126.66423127717397, 45.69708383938156)",126.66423127717397,45.69708383938156,1,70,100
37078,哈尔滨市道里区海富禧园,"(126.562447423907, 45.72456536098866)",126.562447423907,45.72456536098866,1,70,100
37079,哈尔滨市道里区海富第五大道,"(0, 0)",0.0,0.0,0,0,0
37080,哈尔滨市道里区海富绣园,"(126.55443130485813, 45.72473801247578)",126.55443130485813,45.72473801247578,1,70,100
37081,哈尔滨市道里区海富臻园,"(126.56056843827177, 45.72570834914316)",126.56056843827177,45.72570834914316,1,70,100
37082,哈尔滨市南岗区海富金棕榈,"(126.67979307267616, 45.76882463176542)",126.67979307267616,45.76882463176542,0,50,100
37083,哈尔滨市道里区海富锦园,"(126.5508536235035, 45.72394899583179)",126.5508536235035,45.72394899583179,1,70,100
37084,哈尔滨市南岗区海德堡家园,"(126.56859982851434, 45.67956146748961)",126.56859982851434,45.67956146748961,1,70,100
37085,哈尔滨市南岗区海滨街,"(126.68363557449511, 45.7610907615988)",126.68363557449511,45.7610907615988,0,30,100
37086,哈尔滨市香坊区海顺新苑,"(126.67706204426472, 45.723523463299706)",126.67706204426472,45.723523463299706,1,70,100
37087,哈尔滨市香坊区消防胡同,"(126.68877019895963, 45.729317799749936)",126.68877019895963,45.729317799749936,0,30,100
37088,哈尔滨市道外区润成水云天,"(126.69388667765284, 45.77512782470632)",126.69388667765284,45.77512782470632,1,70,100
37089,哈尔滨市道外区润达国际,"(126.68302391827336, 45.78967830465902)",126.68302391827336,45.78967830465902,1,70,100
37090,哈尔滨市南岗区涧桥西畔,"(126.5917669479557, 45.69962938897117)",126.5917669479557,45.69962938897117,1,70,100
37091,哈尔滨市南岗区清明七道街,"(126.62695671885105, 45.7469467444592)",126.62695671885105,45.7469467444592,1,70,100
37092,哈尔滨市南岗区清明三道街,"(126.62531039434289, 45.74824990021812)",126.62531039434289,45.74824990021812,0,30,100
37093,哈尔滨市南岗区清明二道街,"(126.62202385380408, 45.7464073598329)",126.62202385380408,45.7464073598329,0,30,100
37094,哈尔滨市南岗区清明五道街,"(126.69886589526412, 45.750775243363854)",126.69886589526412,45.750775243363854,0,30,100
37095,哈尔滨市南岗区清明六道街,"(126.62683715438767, 45.74698190239346)",126.62683715438767,45.74698190239346,0,30,100
37096,哈尔滨市南岗区清明四道街,"(126.62141138910737, 45.74415240357976)",126.62141138910737,45.74415240357976,0,30,100
37097,哈尔滨市南岗区清明小区（新区）,"(126.62695671885105, 45.7469467444592)",126.62695671885105,45.7469467444592,1,70,57
37098,哈尔滨市南岗区清明小区（老区）,"(126.62695671885105, 45.7469467444592)",126.62695671885105,45.7469467444592,1,70,100
37099,哈尔滨市南岗区清明小头道街,"(126.6267542407891, 45.747547696781325)",126.6267542407891,45.747547696781325,1,75,100
37100,哈尔滨市道里区清河湾小区,"(126.58931699933834, 45.73221989980485)",126.58931699933834,45.73221989980485,1,70,100
37101,哈尔滨市南岗区清滨胡同,"(126.62253427099485, 45.73751040455047)",126.62253427099485,45.73751040455047,0,30,100
37102,哈尔滨市南岗区清滨花园,"(126.6232806730431, 45.735444689789325)",126.6232806730431,45.735444689789325,1,70,100
37103,哈尔滨市南岗区清滨路,"(126.62180296047917, 45.7347686198354)",126.62180296047917,45.7347686198354,0,30,100
37104,哈尔滨市阿城区清真体改委西区,"(126.97117849705221, 45.543700556670316)",126.97117849705221,45.543700556670316,0,50,57
37105,哈尔滨市阿城区清真公寓,"(0, 0)",0.0,0.0,0,0,0
37106,哈尔滨市阿城区清真寺小区,"(126.97273427236495, 45.54375547494046)",126.97273427236495,45.54375547494046,1,70,100
37107,哈尔滨市道外区清真寺街,"(126.65379027223142, 45.77731124384148)",126.65379027223142,45.77731124384148,0,30,100
37108,哈尔滨市阿城区清真寺西区住宅楼,"(126.97286138259462, 45.54382421738872)",126.97286138259462,45.54382421738872,0,50,100
37109,哈尔滨市道里区湖景春晓,"(126.59204111079735, 45.73494017014225)",126.59204111079735,45.73494017014225,1,70,100
37110,哈尔滨市松北区湖滨小镇,"(126.5736683376933, 45.81963341429448)",126.5736683376933,45.81963341429448,1,70,100
37111,哈尔滨市松北区湖畔绿色家园,"(126.51130383698491, 45.83362600274695)",126.51130383698491,45.83362600274695,1,70,100
37112,哈尔滨市香坊区湘江丽园小区,"(126.70364532973, 45.74742738105028)",126.70364532973,45.74742738105028,1,70,100
37113,哈尔滨市香坊区湘江家园,"(126.70923180186604, 45.74798719604149)",126.70923180186604,45.74798719604149,1,70,100
37114,哈尔滨市香坊区湘江悦,"(126.71132566217926, 45.74771719497676)",126.71132566217926,45.74771719497676,1,70,100
37115,哈尔滨市道里区溪岸艺墅,"(126.55736966218127, 45.737235257143595)",126.55736966218127,45.737235257143595,1,75,100
37116,哈尔滨市松北区溪水湾,"(0, 0)",0.0,0.0,0,0,0
37117,哈尔滨市道里区溪畔嘉园,"(126.59407523379416, 45.73947074314451)",126.59407523379416,45.73947074314451,1,70,100
37118,哈尔滨市阿城区满族村小区,"(126.97454058508443, 45.529046306598346)",126.97454058508443,45.529046306598346,0,50,100
37119,哈尔滨市南岗区满洲里街,"(126.64397107436288, 45.76170130665778)",126.64397107436288,45.76170130665778,0,30,100
37120,哈尔滨市呼兰区滨才凤栖湖,"(126.52008297673399, 45.89277884408728)",126.52008297673399,45.89277884408728,1,70,100
37121,哈尔滨市松北区滨才城一期,"(0, 0)",0.0,0.0,0,0,0
37122,哈尔滨市松北区滨才城三期,"(0, 0)",0.0,0.0,0,0,0
37123,哈尔滨市松北区滨才城二期,"(0, 0)",0.0,0.0,0,0,0
37124,哈尔滨市松北区滨才城五期,"(0, 0)",0.0,0.0,0,0,0
37125,哈尔滨市呼兰区滨才城六期,"(126.51914361866218, 45.8885284933149)",126.51914361866218,45.8885284933149,1,75,100
37126,哈尔滨市呼兰区滨才城四期,"(126.51930432551792, 45.88485889536033)",126.51930432551792,45.88485889536033,1,70,57
37127,哈尔滨市呼兰区滨才新天地四期城市主场,"(126.53522364661309, 45.87538455461796)",126.53522364661309,45.87538455461796,1,75,13
37128,哈尔滨市松北区滨才星城,"(0, 0)",0.0,0.0,0,0,0
37129,哈尔滨市道外区滨江凤凰城,"(126.66800451963809, 45.79469135601415)",126.66800451963809,45.79469135601415,1,70,100
37130,哈尔滨市道外区滨江新城好民居,"(126.67170383155876, 45.7918395321235)",126.67170383155876,45.7918395321235,1,80,100
37131,哈尔滨市道外区滨江街,"(126.66445675185696, 45.78454406142666)",126.66445675185696,45.78454406142666,0,30,100
37132,哈尔滨市道外区滨江逸品,"(126.69846677812605, 45.798104038441934)",126.69846677812605,45.798104038441934,1,70,100
37133,哈尔滨市道外区滨江雅居,"(126.66823924686786, 45.78931046653054)",126.66823924686786,45.78931046653054,1,70,100
37134,哈尔滨市道外区滨海大厦,"(126.65111502859213, 45.793307409318686)",126.65111502859213,45.793307409318686,0,50,100
37135,哈尔滨市道外区滨港水岸B区,"(126.68314680646714, 45.80030841802787)",126.68314680646714,45.80030841802787,1,70,100
37136,哈尔滨市道外区滨港水岸C区,"(126.68758704077244, 45.80332084019773)",126.68758704077244,45.80332084019773,1,70,100
37137,哈尔滨市道外区滨港水岸E区,"(126.690845823671, 45.80428791710347)",126.690845823671,45.80428791710347,1,70,100
37138,哈尔滨市道外区滨港水岸逸江湾,"(126.68961200105304, 45.80613085802906)",126.68961200105304,45.80613085802906,0,50,100
37139,哈尔滨市道里区漫步·巴黎,"(126.57834500600885, 45.73591693363582)",126.57834500600885,45.73591693363582,1,70,100
37140,哈尔滨市香坊区瀾悦東方,"(0, 0)",0.0,0.0,0,0,0
37141,哈尔滨市南岗区炉具胡同,"(126.6185436385973, 45.73199845244141)",126.6185436385973,45.73199845244141,0,30,100
37142,哈尔滨市香坊区热电家属区,"(126.70164264742604, 45.71181195304349)",126.70164264742604,45.71181195304349,0,50,100
37143,哈尔滨市南岗区焊接小区,"(126.6357065738405, 45.73669395379212)",126.6357065738405,45.73669395379212,1,70,100
37144,哈尔滨市香坊区煤田小区,"(126.6780468565953, 45.72575610421871)",126.6780468565953,45.72575610421871,1,70,100
37145,哈尔滨市道里区熙郡印象馨园,"(126.51809143341833, 45.72432368575635)",126.51809143341833,45.72432368575635,1,70,100
37146,哈尔滨市阿城区燃料家属楼,"(126.98232341419238, 45.53691192696443)",126.98232341419238,45.53691192696443,0,50,100
37147,哈尔滨市南岗区燎原街,"(126.66518249287847, 45.77429017706216)",126.66518249287847,45.77429017706216,0,30,100
37148,哈尔滨市道里区爱丁堡,"(126.59996048234282, 45.74848348387766)",126.59996048234282,45.74848348387766,1,70,100
37149,哈尔滨市道里区爱建涛园,"(126.60541508322999, 45.7701662514897)",126.60541508322999,45.7701662514897,1,70,100
37150,哈尔滨市道里区爱建紫园,"(126.61297010206061, 45.77113126714707)",126.61297010206061,45.77113126714707,1,70,100
37151,哈尔滨市道里区爱建非常男女,"(126.6088299916262, 45.765698921603104)",126.6088299916262,45.765698921603104,1,75,100
37152,哈尔滨市香坊区爱校胡同,"(126.68627533506675, 45.730267169136695)",126.68627533506675,45.730267169136695,0,30,100
37153,哈尔滨市道里区爱琴花园,"(126.60394356897409, 45.76744626284572)",126.60394356897409,45.76744626284572,1,70,100
37154,哈尔滨市南岗区爱达,"(126.58917857045924, 45.71415185998393)",126.58917857045924,45.71415185998393,1,75,100
37155,哈尔滨市南岗区爱达88,"(126.59035570999951, 45.71471962544518)",126.59035570999951,45.71471962544518,1,70,100
37156,哈尔滨市南岗区爱达·九溪,"(126.58761129683597, 45.70256583559446)",126.58761129683597,45.70256583559446,1,70,100
37157,哈尔滨市南岗区爱达·壹号,"(126.60638201928093, 45.700227958287286)",126.60638201928093,45.700227958287286,1,70,100
37158,哈尔滨市南岗区爱达·尊御,"(126.59286997729141, 45.71760694580229)",126.59286997729141,45.71760694580229,1,70,100
37159,哈尔滨市南岗区牛房小区,"(126.61496110639293, 45.732215118564305)",126.61496110639293,45.732215118564305,1,70,100
37160,哈尔滨市南岗区牛房小区二期,"(126.6154178049142, 45.73181896618838)",126.6154178049142,45.73181896618838,1,70,100
37161,哈尔滨市阿城区玄武A区,"(126.97305155387107, 45.559643397672176)",126.97305155387107,45.559643397672176,1,70,100
37162,哈尔滨市南岗区玉山公寓,"(126.69232829725412, 45.75016652757277)",126.69232829725412,45.75016652757277,1,70,100
37163,哈尔滨市香坊区玉翠秀府,"(126.70615896820804, 45.69650374394104)",126.70615896820804,45.69650374394104,1,70,100
37164,哈尔滨市香坊区王兆新村,"(126.64074768470141, 45.73371168964976)",126.64074768470141,45.73371168964976,1,70,100
37165,哈尔滨市道外区玛克威小区,"(126.6612559096638, 45.79351170749057)",126.6612559096638,45.79351170749057,1,75,100
37166,哈尔滨市道里区玫瑰湾小区东区,"(126.57174012491613, 45.73546073117419)",126.57174012491613,45.73546073117419,0,50,100
37167,哈尔滨市道里区玫瑰湾小区西区,"(126.56521420487775, 45.731433002720685)",126.56521420487775,45.731433002720685,1,70,100
37168,哈尔滨市道里区玫瑰湾珑岸,"(126.5589370256351, 45.72731293492493)",126.5589370256351,45.72731293492493,1,70,100
37169,哈尔滨市道里区环桥家园,"(126.60170085943787, 45.75937761548024)",126.60170085943787,45.75937761548024,1,70,100
37170,哈尔滨市南岗区环贸公馆,"(126.65113748622989, 45.74916988961609)",126.65113748622989,45.74916988961609,1,70,100
37171,哈尔滨市香坊区珑瑞小区,"(126.69222094974569, 45.729924290748286)",126.69222094974569,45.729924290748286,1,70,100
37172,哈尔滨市香坊区珠江俊景,"(126.71658802568729, 45.74144290067475)",126.71658802568729,45.74144290067475,1,70,100
37173,哈尔滨市香坊区珠江名府,"(126.69754008616194, 45.74338548874443)",126.69754008616194,45.74338548874443,1,70,100
37174,哈尔滨市香坊区珠江嘉园,"(126.71077922293753, 45.74238552103631)",126.71077922293753,45.74238552103631,1,70,100
37175,哈尔滨市香坊区珠江路,"(126.69874722910626, 45.74279455516944)",126.69874722910626,45.74279455516944,0,30,100
37176,哈尔滨市香坊区珠江阳光居,"(126.70735883487772, 45.74236067571651)",126.70735883487772,45.74236067571651,1,70,100
37177,哈尔滨市香坊区珠江香城,"(126.70703885845506, 45.742447288340045)",126.70703885845506,45.742447288340045,0,50,100
37178,哈尔滨市香坊区理工大学东区家属楼,"(126.65989515647726, 45.726114549106335)",126.65989515647726,45.726114549106335,1,70,100
37179,哈尔滨市道里区理想0451,"(126.57208678101244, 45.7270595061971)",126.57208678101244,45.7270595061971,1,70,100
37180,哈尔滨市南岗区理治街,"(126.67541868416474, 45.7591477876657)",126.67541868416474,45.7591477876657,0,30,100
37181,哈尔滨市道里区瑞江观景花园,"(126.59410074567064, 45.759892162232276)",126.59410074567064,45.759892162232276,0,50,100
37182,哈尔滨市道里区璞悦湾,"(126.51981609016696, 45.733528056907325)",126.51981609016696,45.733528056907325,1,70,100
37183,哈尔滨市南岗区璟盛嘉园,"(126.67841902456809, 45.77556295644283)",126.67841902456809,45.77556295644283,1,70,100
37184,哈尔滨市南岗区瓦街,"(126.63245264179167, 45.75280554741712)",126.63245264179167,45.75280554741712,0,30,100
37185,哈尔滨市道外区生活汇,"(126.70911690859131, 45.784681706483006)",126.70911690859131,45.784681706483006,1,75,100
37186,哈尔滨市香坊区田园新城,"(126.67139831785481, 45.695027636548296)",126.67139831785481,45.695027636548296,1,70,100
37187,哈尔滨市道里区田地街,"(126.63557083987794, 45.77426949502016)",126.63557083987794,45.77426949502016,0,30,100
37188,哈尔滨市松北区电力茗苑,"(0, 0)",0.0,0.0,0,0,0
37189,哈尔滨市香坊区电力街,"(126.66410515508035, 45.71643572449804)",126.66410515508035,45.71643572449804,0,30,100
37190,哈尔滨市道外区电务段家属楼,"(126.71643243917296, 45.79752594135794)",126.71643243917296,45.79752594135794,0,50,100
37191,哈尔滨市香坊区电塔家园,"(126.67365746638187, 45.718125907496386)",126.67365746638187,45.718125907496386,1,70,100
37192,哈尔滨市香坊区电塔小区,"(126.67974815740067, 45.72727738702271)",126.67974815740067,45.72727738702271,1,70,100
37193,哈尔滨市南岗区电影机小区,"(126.62215841996947, 45.70114968828471)",126.62215841996947,45.70114968828471,1,70,100
37194,哈尔滨市南岗区电影机械厂家属小区,"(126.62417260058395, 45.6975352583487)",126.62417260058395,45.6975352583487,1,70,100
37195,哈尔滨市香坊区电教小区,"(126.66552034558079, 45.717508652765666)",126.66552034558079,45.717508652765666,1,70,100
37196,哈尔滨市香坊区电机二道街,"(126.65935509520467, 45.71961165786624)",126.65935509520467,45.71961165786624,0,30,100
37197,哈尔滨市香坊区电机新村,"(126.6521327189044, 45.70260127343413)",126.6521327189044,45.70260127343413,1,70,100
37198,哈尔滨市道里区电炉小区,"(126.59927803964688, 45.74280694628402)",126.59927803964688,45.74280694628402,1,70,100
37199,哈尔滨市南岗区电缆名苑小区,"(126.62591046242358, 45.67442395122275)",126.62591046242358,45.67442395122275,1,70,100
37200,哈尔滨市南岗区电车小区,"(126.62233628446045, 45.74264925813714)",126.62233628446045,45.74264925813714,1,70,100
37201,哈尔滨市香坊区电车小区（香坊区）,"(126.70577197819433, 45.744715899651275)",126.70577197819433,45.744715899651275,1,70,100
37202,哈尔滨市道里区电车街,"(126.62972107439691, 45.77088382238925)",126.62972107439691,45.77088382238925,0,30,100
37203,哈尔滨市香坊区白毛小区,"(126.69377968946661, 45.726480290116754)",126.69377968946661,45.726480290116754,1,70,100
37204,哈尔滨市阿城区白酒厂家属楼,"(126.97062154763601, 45.54350076733539)",126.97062154763601,45.54350076733539,0,50,100
37205,哈尔滨市南岗区百亿园小区,"(126.55492195932767, 45.67786211313915)",126.55492195932767,45.67786211313915,1,70,100
37206,哈尔滨市道里区百合名苑(道里区),"(126.59429603728852, 45.742246890299654)",126.59429603728852,45.742246890299654,1,70,100
37207,哈尔滨市阿城区百姓花园,"(126.96867491959587, 45.54138409273119)",126.96867491959587,45.54138409273119,1,70,100
37208,哈尔滨市道外区百年新城,"(126.66183127434294, 45.79572550728266)",126.66183127434294,45.79572550728266,1,70,100
37209,哈尔滨市南岗区百盛家园,"(126.64568324466491, 45.69147790607632)",126.64568324466491,45.69147790607632,1,70,100
37210,哈尔滨市道外区皇家花园,"(126.67143460939741, 45.79511935886094)",126.67143460939741,45.79511935886094,1,70,100
37211,哈尔滨市南岗区盛世桃园,"(126.61171867265465, 45.727075046671274)",126.61171867265465,45.727075046671274,1,70,100
37212,哈尔滨市松北区盛世香湾,"(126.49622236543888, 45.80952166374952)",126.49622236543888,45.80952166374952,1,70,100
37213,哈尔滨市道里区盛和世纪,"(126.56013814993248, 45.75267096755101)",126.56013814993248,45.75267096755101,1,70,100
37214,哈尔滨市道里区盛和天下,"(126.57261839821325, 45.75475679299487)",126.57261839821325,45.75475679299487,1,70,100
37215,哈尔滨市香坊区盛新领地,"(126.71361122088831, 45.73163274780078)",126.71361122088831,45.73163274780078,1,70,100
37216,哈尔滨市道里区盛达公寓,"(126.63659634544814, 45.77599883909846)",126.63659634544814,45.77599883909846,1,70,100
37217,哈尔滨市南岗区盟科万城,"(126.59172832081877, 45.68976978699294)",126.59172832081877,45.68976978699294,1,70,100
37218,哈尔滨市南岗区盟科时代,"(126.6939591709075, 45.7578065300034)",126.6939591709075,45.7578065300034,1,70,100
37219,哈尔滨市南岗区盟科涵舍,"(126.64398158453736, 45.70819173434784)",126.64398158453736,45.70819173434784,1,70,100
37220,哈尔滨市南岗区盟科观邸,"(126.67585597928701, 45.77832089051189)",126.67585597928701,45.77832089051189,1,70,100
37221,哈尔滨市南岗区盟科视界,"(126.72004093240656, 45.76107170946662)",126.72004093240656,45.76107170946662,1,70,100
37222,哈尔滨市南岗区省农科院住宅小区,"(126.62660045088579, 45.69423964555799)",126.62660045088579,45.69423964555799,1,70,100
37223,哈尔滨市南岗区省委党校家属楼,"(126.62180053505429, 45.731800218554675)",126.62180053505429,45.731800218554675,0,50,100
37224,哈尔滨市南岗区省建委房产,"(126.65493821684264, 45.76661063671526)",126.65493821684264,45.76661063671526,1,70,100
37225,哈尔滨市香坊区省建小区,"(126.66263947981027, 45.71148261743217)",126.66263947981027,45.71148261743217,1,70,100
